,jobTitle,companyName,meanPay,payRange
421,Data Analyst - Hourly,Capital One,$11,$11 - $12
422,Data Analyst,CareFusion,"$52,995",$51K - $55K
423,Data Analyst,Esri,"$52,406",$51K - $55K
424,Data Analyst - Hourly,Reliance Private Label Supplements,$13,$13 - $14
425,Data Analyst,WeWork,"$81,978",$78K - $86K
426,Data Analyst,Custom Silicon Solutions,"$62,412",$60K - $65K
427,Data Analyst - Contractor,Apple,"$82,864",$80K - $87K
428,Data Analyst,AAR,"$84,246",$81K - $87K
429,Data Analyst,Joslin Diabetes Center,"$61,127",$59K - $64K
430,Data Analyst,eVenture Technologies,"$71,440",$68K - $75K
431,Data Analyst - Contractor,Namely,"$81,220",$79K - $84K
432,Data Analyst,InfoMart,"$33,540",$32K - $35K
433,Data Analyst,ReedGroup,"$83,266",$81K - $87K
434,Data Analyst - Hourly,Winston Resources,$14,$13 - $14
435,Data Analyst,US Oncology,"$89,723",$86K - $94K
436,Data Analyst - Monthly,Cartus,"$2,072",$2K - $2K
437,Data Analyst,Utica Mutual Insurance,"$55,000",$53K - $57K
438,Data Analyst,Onewire,"$67,128",$65K - $70K
439,Data Analyst - Hourly Intern,ILO,$14,$13 - $14
440,Data Analyst,XTO Energy,"$51,236",$49K - $53K
441,Data Analyst,Voxiva,"$47,795",$46K - $49K
442,Data Analyst - Monthly,Adobe,"$6,120",$6K - $6K
443,Data Analyst,Aptus Health,"$119,718",$116K - $125K
444,Data Analyst - Hourly,MPHI,$18,$17 - $19
445,Data Analyst - Hourly Contractor,Uniphy Health,$20,$20 - $21
446,Data Analyst - Hourly,Farmers Business Network,$26,$24 - $26
447,Data Analyst,Fore Machine,"$44,760",$43K - $46K
448,Data Analyst,Cardtronics,"$71,563",$69K - $74K
449,Data Analyst,Dixie Group,"$35,163",$34K - $37K
450,Data Analyst,Housing Works,"$52,970",$51K - $55K
451,Data Analyst,Agape Child & Family Services,"$45,767",$44K - $47K
452,Data Analyst,Symphony RetailAI,"$80,689",$77K - $84K
453,Data Analyst - Hourly Intern,Blizzard Entertainment,$23,$22 - $24
454,Data Analyst - Hourly Intern,Ford Motor Company,$25,$24 - $26
455,Data Analyst,Somerset Medical Center,"$68,884",$66K - $72K
456,Data Analyst,Cancer Treatment Centers of America,"$52,261",$50K - $55K
457,Data Analyst,Freeman,"$64,847",$62K - $67K
458,Data Analyst - Hourly Contractor,"Harley-Davidson, Inc.",$55,$53 - $58
459,Data Analyst - Hourly,Wheelhouse Credit Union,$29,$28 - $30
460,Data Analyst,Starkey Hearing Technologies,"$57,247",$55K - $59K
461,Data Analyst - Contractor,Amazon,"$110,128",$107K - $115K
462,Data Analyst - Hourly Intern,Liberty Healthcare,$22,$21 - $22
463,Data Analyst,Red Classic,"$63,056",$61K - $66K
464,Data Analyst,EDCOE,"$59,891",$58K - $63K
465,Data Analyst,Thomas Jefferson University Hospital,"$47,887",$46K - $50K
466,Data Analyst - Hourly,Texas A&M University-Commerce,$16,$15 - $16
467,Data Analyst,Cavalry Portfolio Services,"$49,478",$47K - $52K
468,Data Analyst - Monthly,IHME,"$3,806",$4K - $4K
469,Data Analyst,Mastech Digital,"$78,326",$76K - $81K
470,Data Analyst,Eating Recovery Center,"$54,900",$53K - $57K
471,Data Analyst - Hourly,Compit,$26,$25 - $27
472,Data Analyst,Queen's Health Systems,"$80,823",$77K - $84K
473,Data Analyst - Monthly,Seattle Children's,"$5,085",$5K - $5K
474,Data Analyst,HobbyCraft,"$35,636",$34K - $37K
475,Data Analyst,Community Reach Center,"$56,878",$55K - $59K
476,Data Analyst - Hourly Contractor,Pinnacle Group (TX),$20,$19 - $21
477,Data Analyst,Sphere Institute,"$87,367",$84K - $91K
478,Data Analyst - Hourly,H E B,$24,$23 - $25
479,Data Analyst,Texas Department of Family and Protective Services,"$54,869",$53K - $57K
480,Data Analyst - Hourly Intern,IFM Restoration,$13,$13 - $14
481,Data Analyst,Sparrow Health System,"$66,031",$63K - $68K
482,Data Analyst - Hourly,Quantum Information Systems,$22,$21 - $23
483,Data Analyst - Hourly Intern,Channel IQ,$11,$10 - $11
484,Data Analyst - Hourly Intern,Vrbo,$45,$43 - $47
485,Data Analyst,Opportunity Education,"$39,964",$39K - $42K
486,Data Analyst,Kiewit Power Constructors,"$70,632",$67K - $73K
487,Data Analyst,Omgeo,"$82,727",$79K - $86K
488,Data Analyst - Hourly,Technisource,$51,$49 - $54
489,Data Analyst,Bodybuilding.com,"$48,537",$47K - $51K
490,Data Analyst,Federal Government,"$53,653",$52K - $55K
491,Data Analyst,University of Arizona,"$50,911",$49K - $53K
492,Data Analyst - Hourly Contractor,SCORE,$18,$17 - $19
493,Data Analyst,Course Hero,"$114,791",$110K - $119K
494,Data Analyst - Intern,MORPACE,"$32,985",$31K - $35K
495,Data Analyst,DTCC,"$57,586",$55K - $60K
496,Data Analyst - Hourly Contractor,Nationwide,$32,$31 - $33
497,Data Analyst,Render Media,"$81,508",$78K - $84K
498,Data Analyst,Santa Fe Public Schools,"$68,958",$66K - $72K
499,Data Analyst,BayCare Health System,"$64,531",$61K - $67K
500,Data Analyst,NSA Media,"$33,518",$32K - $35K
501,Data Analyst,C-SMART Analytics,"$49,955",$48K - $52K
502,Data Analyst,Performance Food Group,"$65,971",$63K - $68K
503,Data Analyst - Contractor,Accenture,"$63,914",$61K - $67K
504,Data Analyst - Hourly Contractor,SES,$30,$29 - $31
505,Data Analyst,Oxford University Press,"$43,405",$42K - $45K
506,Data Analyst - Hourly,AmTrust Financial,$14,$13 - $14
507,Data Analyst,Wimmer Solutions,"$62,930",$61K - $66K
508,Data Analyst,Laserfiche,"$63,804",$61K - $67K
509,Data Analyst,Charlotte-Mecklenburg Schools,"$47,913",$46K - $50K
510,Data Analyst - Contractor,Optomi,"$95,000",$91K - $98K
511,Data Analyst - Hourly,Corpus Christi Army Depot,$31,$30 - $32
512,Data Analyst - Hourly,University of Nebraska Omaha,$15,$15 - $16
513,Data Analyst - Hourly,T and T Consulting Services,$15,$15 - $16
514,Data Analyst,Oklahoma City Public Schools,"$50,999",$49K - $53K
515,Data Analyst - Hourly Intern,MediaCom,$20,$19 - $21
516,Data Analyst - Hourly,Fond Du Lac Cold Storage,$15,$14 - $15
517,Data Analyst - Hourly,U.S. Bank,$22,$22 - $24
518,Data Analyst,Practice Fusion,"$113,939",$109K - $118K
519,Data Analyst,Agoda,"$80,203",$77K - $84K
520,Data Analyst,Downstream Casino Resort,"$37,965",$37K - $39K
521,Data Analyst,DuPage Federation on Human Services Reform,"$58,127",$55K - $61K
522,Data Analyst - Hourly,Activant Solutions (California),$27,$26 - $28
523,Data Analyst,The Permanente Medical Group,"$82,511",$79K - $86K
524,Data Analyst - Contractor,eTouch Systems,"$72,179",$69K - $74K
525,Data Analyst - Hourly,Dovenmuehle Mortgage,$19,$19 - $20
526,Data Analyst - Hourly,U.S. Gas & Electric,$19,$19 - $20
527,Data Analyst,New Mexico Commission on Higher Education,"$54,427",$52K - $57K
528,Data Analyst,City of Atlanta,"$45,000",$43K - $47K
529,Data Analyst - Monthly,Geffen Playhouse,"$6,984",$7K - $7K
530,Data Analyst,Range Generation Next,"$62,451",$60K - $64K
531,Data Analyst - Hourly,Montana Office of Public Instruction,$27,$26 - $27
532,Data Analyst,Southern Company,"$55,431",$53K - $57K
533,Data Analyst - Hourly,Sunrun,$20,$19 - $21
534,Data Analyst - Hourly,UITS,$15,$15 - $16
535,Data Analyst,Cross Country Healthcare,"$49,261",$48K - $51K
536,Data Analyst,RealFlex Applications,"$67,982",$65K - $71K
537,Data Analyst,UTC Associates,"$60,489",$58K - $63K
538,Data Analyst - Hourly,CRS Group,$27,$25 - $28
539,Data Analyst,Alticor,"$75,214",$72K - $79K
540,Data Analyst,Global Technology,"$42,674",$41K - $44K
541,Data Analyst - Hourly Intern,Qcue,$21,$21 - $22
542,Data Analyst,Model B,"$56,142",$54K - $58K
543,Data Analyst - Hourly,The Benefit Companies,$21,$20 - $22
544,Data Analyst,ProviDRsCare ,"$47,737",$46K - $50K
545,Data Analyst,China Telecom,"$74,566",$72K - $78K
546,Data Analyst,Passaic County Board of Social Services,"$94,232",$91K - $97K
547,Data Analyst,Trademark Global,"$50,233",$48K - $53K
548,Data Analyst,ABC Financial,"$40,101",$38K - $41K
549,Data Analyst - Hourly,"SPFM, LP",$14,$14 - $15
550,Data Analyst,Great Lakes Behavioral Research Institute,"$61,486",$59K - $64K
551,Data Analyst - Hourly,CONA Services,$16,$16 - $17
552,Data Analyst,PRA Health Sciences,"$60,767",$59K - $64K
553,Data Analyst - Hourly Contractor,National Association of Independent Schools,$20,$19 - $21
554,Data Analyst - Hourly,STATS,$15,$14 - $16
555,Data Analyst,Caissa (CA),"$70,050",$67K - $73K
556,Data Analyst,Redi-Direct Marketing,"$54,976",$52K - $57K
557,Data Analyst,General Dynamics Electric Boat,"$75,150",$72K - $78K
558,Data Analyst,Keiki O Ka `Āina,"$37,896",$36K - $40K
559,Data Analyst,TiVo,"$102,472",$97K - $107K
560,Data Analyst - Intern,JVS Boston,"$50,852",$49K - $53K
561,Data Analyst,Guardian Holdings,"$96,689",$92K - $101K
562,Data Analyst,The GW Medical Faculty Associates,"$69,931",$67K - $73K
563,Data Analyst - Hourly Contractor,Hexaware Technologies,$42,$40 - $44
564,Data Analyst,Denver Public Schools,"$67,128",$64K - $70K
565,Data Analyst - Hourly,HemCon Medical Technologies,$23,$22 - $24
566,Data Analyst - Hourly Intern,Thrivent,$17,$17 - $18
567,Data Analyst,Prosper.com,"$80,738",$78K - $84K
568,Data Analyst,Global Brands Group,"$34,518",$33K - $36K
569,Data Analyst - Hourly Contractor,Grand Valley State University,$30,$29 - $31
570,Data Analyst - Monthly,IBM,"$6,309",$6K - $7K
571,Data Analyst,Design Works Gaming,"$50,499",$49K - $53K
572,Data Analyst - Hourly,Summit Sports,$18,$17 - $18
573,Data Analyst - Hourly,Hy-Vee,$20,$19 - $21
574,Data Analyst - Hourly Intern,Upper Hand,$12,$12 - $13
575,Data Analyst,Tactical Management,"$43,419",$42K - $46K
576,Data Analyst,YinzCam,"$71,275",$69K - $73K
577,Data Analyst - Hourly,RaterLabs,$13,$13 - $14
578,Data Analyst,SMU (Southern Methodist University),"$61,119",$59K - $63K
579,Data Analyst,Womack Electric Supply,"$43,546",$42K - $45K
580,Data Analyst - Hourly Intern,FactGem,$16,$15 - $16
581,Data Analyst - Hourly Contractor,Samsung Electronics,$29,$28 - $30
582,Data Analyst,Cambridge Health Alliance,"$47,106",$45K - $49K
583,Data Analyst - Monthly,Bank of the West,"$5,241",$5K - $5K
584,Data Analyst - Hourly Contractor,WidePoint,$36,$34 - $37
585,Data Analyst,Performance Trust,"$79,214",$76K - $82K
586,Data Analyst - Hourly,Astec,$21,$20 - $22
587,Data Analyst - Hourly Intern,Advisory Board,$16,$16 - $17
588,Data Analyst,DriveTime Automotive Group,"$74,369",$72K - $78K
589,Data Analyst - Hourly Intern,SAP Concur,$36,$34 - $37
590,Data Analyst,Antra,"$59,996",$58K - $62K
591,Data Analyst,Columbia College of Missouri,"$43,920",$42K - $45K
592,Data Analyst - Hourly,University of North Texas,$14,$13 - $14
593,Data Analyst,Synchronoss,"$130,025",$125K - $136K
594,Data Analyst,Fitzpatrick Cella Harper & Scinto,"$57,613",$55K - $60K
595,Data Analyst,UW Health,"$68,650",$66K - $71K
596,Data Analyst - Hourly Intern,Ameren,$20,$20 - $21
597,Data Analyst,Eversource Energy,"$77,770",$75K - $82K
598,Data Analyst,Paycor,"$68,838",$65K - $72K
599,Data Analyst - Hourly,Jada Systems,$47,$46 - $50
600,Data Analyst,Skyrich International LLC,"$50,943",$49K - $53K
601,Data Analyst,RetailData,"$57,686",$55K - $61K
602,Data Analyst,PRO Unlimited,"$74,864",$72K - $77K
603,Data Analyst - Hourly,Eaton,$16,$15 - $17
604,Data Analyst,Ovation Travel Group,"$91,202",$88K - $94K
605,Data Analyst,Dealer Car Search,"$53,793",$51K - $56K
606,Data Analyst - Hourly Intern,Lyft,$61,$58 - $63
607,Data Analyst - Hourly Contractor,Sandoz International,$30,$29 - $31
608,Data Analyst - Hourly Intern,Gulf Electroquip,$13,$12 - $13
609,Data Analyst - Hourly,KIPP Foundation,$37,$36 - $39
610,Data Analyst,Cosmic-i,"$72,859",$70K - $76K
611,Data Analyst,"AAA Northern California, Nevada & Utah","$118,344",$113K - $123K
612,Data Analyst - Hourly,Golub Capital,$21,$20 - $22
613,Data Analyst,LIBERTY Dental,"$51,790",$49K - $54K
614,Data Analyst,Selective Insurance,"$53,055",$51K - $55K
615,Data Analyst,Baker Tilly Virchow Krause,"$54,532",$52K - $57K
616,Data Analyst,Cymer,"$81,209",$79K - $85K
617,Data Analyst - Monthly,X5 Retail Group,"$2,302",$2K - $2K
618,Data Analyst,Dayco Products,"$51,556",$50K - $54K
619,Data Analyst,MGM Grand Hotel,"$69,059",$66K - $72K
620,Data Analyst - Hourly Contractor,CompuCom,$46,$45 - $49
621,Data Analyst,American Name Services,"$42,530",$41K - $44K
622,Data Analyst,Intel Corporation,"$64,551",$62K - $67K
623,Data Analyst,T3W Business Solutions,"$45,210",$43K - $47K
624,Data Analyst,Homestead Technologies,"$98,579",$95K - $103K
625,Data Analyst,Select Rehabilitation,"$52,442",$51K - $55K
626,Data Analyst - Hourly,threeplusone,$18,$17 - $19
627,Data Analyst,Salvation Army,"$66,914",$64K - $69K
628,Data Analyst - Hourly,Infosys,$20,$19 - $21
629,Data Analyst - Hourly Intern,Douglas Elliman Real Estate,$16,$15 - $16
630,Data Analyst,Instacart,"$115,397",$110K - $120K
631,Data Analyst,AXA Advisors,"$60,915",$59K - $63K
632,Data Analyst - Monthly,LaiOffer,"$3,144",$3K - $3K
633,Data Analyst,Netflix,"$96,791",$93K - $100K
634,Data Analyst,University of Dayton,"$59,966",$57K - $62K
635,Data Analyst - Hourly,K&M Systems,$21,$20 - $22
636,Data Analyst,Alcoa,"$68,702",$66K - $71K
637,Data Analyst,Arkatechture,"$55,128",$53K - $58K
638,Data Analyst - Hourly,Mars,$70,$67 - $72
639,Data Analyst,Colliers International,"$68,015",$65K - $71K
640,Data Analyst,PersonalizationMall.com,"$62,742",$61K - $65K
641,Data Analyst - Hourly Intern,Altegra Health,$18,$17 - $19
642,Data Analyst,Simon & Schuster,"$49,478",$48K - $51K
643,Data Analyst - Hourly Intern,Graybar,$22,$21 - $22
644,Data Analyst - Hourly Contractor,Safeway,$43,$41 - $44
645,Data Analyst - Contractor,Rescon,"$49,718",$48K - $52K
646,Data Analyst,Methodist Health System - NE and IA,"$58,251",$55K - $60K
647,Data Analyst,AAMC,"$72,005",$70K - $75K
648,Data Analyst - Monthly Intern,Leopard Solutions,"$1,528",$1K - $2K
649,Data Analyst,MED3000,"$40,009",$38K - $42K
650,Data Analyst - Hourly Contractor,S&P Global Ratings,$59,$57 - $62
651,Data Analyst,When U,"$57,915",$56K - $60K
652,Data Analyst,Baker Hughes,"$69,352",$66K - $72K
653,Data Analyst - Hourly,Xceligent,$18,$17 - $19
654,Data Analyst - Hourly Intern,Blue Cross Blue Shield of Minnesota,$19,$19 - $20
655,Data Analyst - Hourly Contractor,Conduent,$20,$19 - $21
656,Data Analyst,"Worldwide Facilities, Inc.","$56,896",$55K - $59K
657,Data Analyst - Contractor,Quest Software,"$59,172",$57K - $62K
658,Data Analyst - Contractor,Annalect,"$84,640",$82K - $88K
659,Data Analyst,Heritage Insurance,"$66,226",$64K - $69K
660,Data Analyst,Archstone,"$95,394",$92K - $100K
661,Data Analyst,BSI Financial,"$60,945",$58K - $63K
662,Data Analyst - Hourly,CentralSquare Technologies,$19,$18 - $20
663,Data Analyst,iSolved,"$64,882",$62K - $67K
664,Data Analyst - Hourly,E. & J. Gallo Winery,$24,$23 - $25
665,Data Analyst - Hourly,ITI Indusys Technology,$16,$15 - $17
666,Data Analyst - Hourly Contractor,Cetera Financial Group,$16,$16 - $17
667,Data Analyst - Hourly Intern,MTF Biologics,$16,$15 - $17
668,Data Analyst,Ventech Solutions,"$50,634",$48K - $53K
669,Data Analyst,Syneos Health ,"$69,282",$67K - $72K
670,Data Analyst,Federated Investors,"$53,262",$51K - $55K
671,Data Analyst,Fred Hutchinson Cancer Research Center,"$94,232",$90K - $97K
672,Data Analyst,New York City Department of Parks and Recreation,"$52,406",$50K - $55K
673,Data Analyst - Hourly,Neurostat Analytical Solutions,$31,$30 - $33
674,Data Analyst - Hourly,New American Funding,$18,$17 - $19
675,Data Analyst,Palm Beach State College,"$52,584",$51K - $54K
676,Data Analyst - Hourly,Luxottica,$18,$17 - $19
677,Data Analyst,Xaxis,"$86,564",$83K - $91K
678,Data Analyst - Hourly Intern,Ascend Analytics,$22,$21 - $22
679,Data Analyst - Hourly Intern,ooma,$15,$14 - $16
680,Data Analyst,Equivalent Data,"$35,545",$34K - $37K
681,Data Analyst - Hourly,Orion,$20,$19 - $21
682,Data Analyst,LogMeIn,"$86,978",$84K - $90K
683,Data Analyst - Hourly Contractor,Gap,$55,$53 - $57
684,Data Analyst,Process Barron,"$60,360",$58K - $63K
685,Data Analyst - Hourly Intern,Blackboard,$20,$19 - $20
686,Data Analyst,CareWorks Managed Care Services,"$64,814",$62K - $68K
687,Data Analyst - Hourly Intern,Tesla,$28,$27 - $29
688,Data Analyst,Miller Heiman Group,"$54,126",$52K - $56K
689,Data Analyst,Biomedical Systems,"$62,552",$61K - $65K
690,Data Analyst - Hourly,BLUE DIAMOND ADVISORY,$21,$20 - $22
691,Data Analyst - Hourly Intern,Oracle,$31,$29 - $32
692,Data Analyst,Edward Jones,"$67,454",$65K - $70K
693,Data Analyst,Allston Trading,"$106,873",$103K - $111K
694,Data Analyst - Hourly,Huggins Hospital,$25,$24 - $26
695,Data Analyst - Hourly Contractor,Metropolitan Transportation Authority,$28,$27 - $30
696,Data Analyst - Hourly Intern,SHRM,$20,$19 - $21
697,Data Analyst - Hourly Intern,Merck KGaA,$31,$30 - $33
698,Data Analyst,Shutterfly,"$79,054",$77K - $82K
699,Data Analyst,CollabraLink Technologies,"$81,493",$78K - $85K
700,Data Analyst,Stock Equipment,"$57,966",$56K - $60K
701,Data Analyst - Hourly,Vivint Solar,$19,$18 - $20
702,Data Analyst - Hourly,Bankrate,$18,$17 - $19
703,Data Analyst,Orlando Health,"$81,866",$79K - $85K
704,Data Analyst,MFS,"$50,943",$49K - $53K
705,Data Analyst,USAA,"$100,867",$97K - $105K
706,Data Analyst,Coverys,"$40,799",$39K - $42K
707,Data Analyst,TOTAL FACILITY SOLUTIONS,"$57,144",$55K - $59K
708,Data Analyst,"City of Lakeland, FL","$45,998",$44K - $48K
709,Data Analyst,Impact,"$70,000",$67K - $73K
710,Data Analyst - Hourly,Xerox,$19,$18 - $20
711,Data Analyst - Hourly,QuadraMed,$17,$17 - $18
712,Data Analyst,Match,"$76,644",$74K - $80K
713,Data Analyst - Hourly,P4C Global,$16,$15 - $17
714,Data Analyst - Hourly Intern,Buffalo Bills,$15,$14 - $15
715,Data Analyst - Hourly,CME Group,$17,$16 - $18
716,Data Analyst,HCL Infosystems,"$63,726",$61K - $66K
717,Data Analyst,Pyramid Consulting,"$81,787",$79K - $85K
718,Data Analyst,Recurly,"$76,414",$73K - $80K
719,Data Analyst - Contractor,PlayStation,"$90,545",$87K - $95K
720,Data Analyst,TeleTracking,"$93,434",$90K - $97K
721,Data Analyst,Donor Network of AZ,"$61,154",$59K - $63K
722,Data Analyst - Hourly Intern,Evoke,$10,$10 - $11
723,Data Analyst - Hourly Contractor,Molina Healthcare,$21,$20 - $22
724,Data Analyst,Advise Technologies LLC,"$69,835",$68K - $72K
725,Data Analyst - Intern,Auto-Owners Insurance,"$51,790",$50K - $54K
726,Data Analyst,3TIER,"$83,910",$80K - $88K
727,Data Analyst - Hourly Intern,Tufts University,$20,$19 - $21
728,Data Analyst,Veris Group,"$72,104",$70K - $75K
729,Data Analyst - Hourly Intern,University of Kentucky,$12,$11 - $12
730,Data Analyst,Colorado State University,"$51,996",$50K - $54K
731,Data Analyst,Reimbursement Technologies,"$55,130",$53K - $58K
732,Data Analyst,Wabash National,"$60,043",$57K - $62K
733,Data Analyst,Murphy Oil,"$55,549",$54K - $57K
734,Data Analyst,SEKO Worldwide,"$59,945",$58K - $63K
735,Data Analyst,Verisk 3E,"$36,577",$35K - $38K
736,Data Analyst - Hourly,WorkCare,$18,$17 - $19
737,Data Analyst,Noom,"$81,606",$79K - $85K
738,Data Analyst,Main Street Launch,"$49,929",$48K - $51K
739,Data Analyst - Hourly Contractor,Purolator,$36,$35 - $38
740,Data Analyst - Hourly,SVK Systems,$70,$68 - $73
741,Data Analyst - Hourly Contractor,NortonLifeLock,$33,$32 - $35
742,Data Analyst,Vertis Communications,"$83,787",$80K - $87K
743,Data Analyst,US Bureau of Labor Statistics,"$43,034",$41K - $45K
744,Data Analyst,Pro-Vigil,"$74,811",$71K - $78K
745,Data Analyst,ACT,"$53,880",$52K - $56K
746,Data Analyst - Hourly,SiteOne Landscape Supply,$15,$14 - $16
747,Data Analyst,Cooper Tire & Rubber,"$73,368",$70K - $77K
748,Data Analyst,Forest Lawn Memorial-Park Association,"$86,069",$82K - $89K
749,Data Analyst - Hourly,InfoScout,$16,$16 - $17
750,Data Analyst,Catalyst Direct,"$47,116",$45K - $49K
751,Data Analyst - Hourly Intern,First Data,$16,$15 - $16
752,Data Analyst - Monthly Contractor,Apple,"$3,190",$3K - $3K
753,Data Analyst - Hourly Intern,Cox Communications,$19,$19 - $20
754,Data Analyst,ExterNetworks,"$62,055",$59K - $64K
755,Data Analyst - Monthly Intern,Data Application Lab,"$5,004",$5K - $5K
756,Data Analyst,Southern California Edison,"$33,307",$32K - $35K
757,Data Analyst - Hourly,Howard University,$17,$17 - $18
758,Data Analyst - Hourly,Medical Business Associates,$21,$20 - $21
759,Data Analyst,Hearsay Systems,"$98,819",$95K - $103K
760,Data Analyst,Sentry,"$73,620",$70K - $77K
761,Data Analyst,Highland,"$56,099",$53K - $59K
762,Data Analyst,Kearney & Company,"$75,953",$72K - $79K
763,Data Analyst - Hourly,Royal Ahold,$24,$23 - $25
764,Data Analyst - Hourly,Detroit Area Agency on Aging,$27,$26 - $28
